"category","source_backed_decision","name","path","active_self","active_in_hierarchy","sibling_index","child_count","component_types","has_button","button_interactable","has_graphic","graphic_enabled","graphic_raycast_target","graphic_maskable","graphic_material","graphic_color","image_sprite","image_type","image_preserve_aspect","text_sample","text_font","text_material","anchor_min","anchor_max","pivot","anchored_position","size_delta","rect_size","local_scale","local_position","local_rotation","screen_rect_valid","screen_rect","screen_min_x","screen_min_y","screen_max_x","screen_max_y","canvas_override_sorting","canvas_sorting_order","canvas_render_mode","nearest_canvas_path","nearest_canvas_sorting_order","canvas_group_alpha","mask_ancestors"
"hero_bg_target","audit_row_no_patch","btn_jia__314461004524303978","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/UI_currency__1979162691310507434/btn_jia__314461004524303978","True","True","1","1","Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger","True","True","True","True","True","True","Default UI Material","1,1,1,1","fid1_3120295196096261319_BTN_jiahao","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","67,-3","38,42","38,42","1,1,1","67,-3,0","0,0,0","True","1351.927,577.708,1402.196,609.457","1351.927","577.708","1402.196","609.457","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","boxcollider__-1197428454610028532","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/UI_currency__1979162691310507434/btn_jia__314461004524303978/boxcollider__-1197428454610028532","True","True","0","0","CanvasRenderer|Image|RectTransform|RestoreClickLogger","False","False","True","True","True","True","Default UI Material","1,1,1,0","","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,4.7","50,50","50,50","1,1,1","0,4.7,0","0,0,0","True","1343.99,578.237,1410.133,616.033","1343.99","578.237","1410.133","616.033","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","im_zuanshi__-8017823881762908979","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/UI_currency__1979162691310507434/im_zuanshi__-8017823881762908979","True","True","0","0","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid49_-8503035858619706313_itemicon_1001","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","-69,1","100,100","100,100","0.5,0.5,0.28","-69,1,0","0,0,0","True","1164.079,577.708,1230.222,615.504","1164.079","577.708","1230.222","615.504","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","txt_act_name__-842365026376400814__font_num","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/UI_currency__1979162691310507434/txt_act_name__-842365026376400814__font_num","True","True","2","0","CanvasRenderer|RectTransform|TextMeshProUGUI","False","False","True","True","False","True","Default UI Material","0.294,0.243,0.204,1","","","False","","GirlsWarStaticProbe_num_TMP","TMPShared_num_5346313758352445069","0.5,0.5","0.5,0.5","0.5,0.5","-2.5,0","0,0","0,0","1,1,1","-2.5,0,0","0,0,0","True","1285.122,595.85,1285.122,595.85","1285.122","595.85","1285.122","595.85","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","UI_currency__8634241280729765950","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/UI_currency__8634241280729765950","True","True","1","3","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid1_-4050184130424741625_BG_jiahao","Sliced","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","-98,312","157,31","157,31","1,1,1","-98,312,0","0,0,0","True","1446.512,584.133,1654.204,607.567","1446.512","584.133","1654.204","607.567","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","btn_jia__-1431582535697687016","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/UI_currency__8634241280729765950/btn_jia__-1431582535697687016","True","True","1","1","Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger","True","True","True","True","True","True","Default UI Material","1,1,1,1","fid1_3120295196096261319_BTN_jiahao","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","67,-3","38,42","38,42","1,1,1","67,-3,0","0,0,0","True","1613.856,577.708,1664.125,609.457","1613.856","577.708","1664.125","609.457","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","boxcollider__-1935059504046133907","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/UI_currency__8634241280729765950/btn_jia__-1431582535697687016/boxcollider__-1935059504046133907","True","True","0","0","CanvasRenderer|Image|RectTransform|RestoreClickLogger","False","False","True","True","True","True","Default UI Material","1,1,1,0","","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,4.1","50,50","50,50","1,1,1","0,4.1,0","0,0,0","True","1605.919,577.783,1672.063,615.58","1605.919","577.783","1672.063","615.58","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","im_zuanshi__6188231529414612087","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/UI_currency__8634241280729765950/im_zuanshi__6188231529414612087","True","True","0","0","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid49_-8503035858619706313_itemicon_1001","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","-69,1","100,100","100,100","0.5,0.5,0.28","-69,1,0","0,0,0","True","1426.008,577.708,1492.152,615.504","1426.008","577.708","1492.152","615.504","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","txt_act_name__6950360992341110645__font_num","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/UI_currency__8634241280729765950/txt_act_name__6950360992341110645__font_num","True","True","2","0","CanvasRenderer|RectTransform|TextMeshProUGUI","False","False","True","True","False","True","Default UI Material","0.294,0.243,0.204,1","","","False","","GirlsWarStaticProbe_num_TMP","TMPShared_num_5346313758352445069","0.5,0.5","0.5,0.5","0.5,0.5","-2.5,0","0,0","0,0","1,1,1","-2.5,0,0","0,0,0","True","1547.051,595.85,1547.051,595.85","1547.051","595.85","1547.051","595.85","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","btn_haoyou__-675339169157432991","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/btn_haoyou__-675339169157432991","True","True","6","3","Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger","True","True","True","True","True","True","Default UI Material","1,1,1,1","fid3_-3040494882488264847_Icon_haoyou","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","-140,-153","58,58","58,58","1.05,1.05,1","-140,-153,0","0,0,0","True","1454.516,221.325,1535.079,267.361","1454.516","221.325","1535.079","267.361","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","im_qipao1__2736215992399754769","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/btn_haoyou__-675339169157432991/im_qipao1__2736215992399754769","False","False","0","2","CanvasRenderer|Image|RectTransform|RestoreClickLogger","False","False","True","True","True","True","Default UI Material","1,1,1,0","","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","26.3,23.8","27,27","27,27","0.95,0.95,1","26.3,23.8,0","0,0,0","True","1513.514,253.054,1549.143,273.413","1513.514","253.054","1549.143","273.413","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","RedDot__8930257481344350865","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/btn_haoyou__-675339169157432991/im_qipao1__2736215992399754769/RedDot__8930257481344350865","True","False","0","1","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid1_523894093744659759_T_hongdian_1","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","27,27","27,27","0.8,0.8,1","0,0,0","0,0,0","True","1517.077,255.09,1545.58,271.377","1517.077","255.09","1545.58","271.377","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","SkeletonGraphic (hongdian01)__8235276289373116872","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/btn_haoyou__-675339169157432991/im_qipao1__2736215992399754769/RedDot__8930257481344350865/SkeletonGraphic (hongdian01)__8235276289373116872","False","False","0","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.515,0.5","0,0","33,32","33,32","1,1,1","0,0,0","0,0,0","True","1513.383,253.582,1548.219,272.885","1513.383","253.582","1548.219","272.885","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","text_num__-7586573657277336126","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/btn_haoyou__-675339169157432991/im_qipao1__2736215992399754769/text_num__-7586573657277336126","False","False","1","0","CanvasRenderer|RectTransform|Text","False","False","True","True","False","True","Default UI Material","1,1,1,1","","","False","6","Malgun Gothic","Default UI Material","0.5,0.5","0.5,0.5","0.5,0.5","0,0","40,30","40,30","1,1,1","0,0,0","0,0,0","True","1504.937,251.923,1557.72,274.544","1504.937","251.923","1557.72","274.544","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","im_qipao2__6956463994264687021","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/btn_haoyou__-675339169157432991/im_qipao2__6956463994264687021","False","False","1","2","CanvasRenderer|Image|RectTransform|RestoreClickLogger","False","False","True","True","True","True","Default UI Material","1,1,1,0","","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","26.3,23.8","27,27","27,27","0.95,0.95,1","26.3,23.8,0","0,0,0","True","1513.514,253.054,1549.143,273.413","1513.514","253.054","1549.143","273.413","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","RedDot__1547839235583694534","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/btn_haoyou__-675339169157432991/im_qipao2__6956463994264687021/RedDot__1547839235583694534","True","False","0","1","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid1_523894093744659759_T_hongdian_1","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","27,27","27,27","0.8,0.8,1","0,0,0","0,0,0","True","1517.077,255.09,1545.58,271.377","1517.077","255.09","1545.58","271.377","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","SkeletonGraphic (hongdian01)__-4545053568198261070","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/btn_haoyou__-675339169157432991/im_qipao2__6956463994264687021/RedDot__1547839235583694534/SkeletonGraphic (hongdian01)__-4545053568198261070","False","False","0","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.515,0.5","0,0","33,32","33,32","1,1,1","0,0,0","0,0,0","True","1513.383,253.582,1548.219,272.885","1513.383","253.582","1548.219","272.885","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","text_num__-5356550910504281656","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/btn_haoyou__-675339169157432991/im_qipao2__6956463994264687021/text_num__-5356550910504281656","False","False","1","0","CanvasRenderer|RectTransform|Text","False","False","True","True","False","True","Default UI Material","1,1,1,1","","","False","99","Malgun Gothic","Default UI Material","0.5,0.5","0.5,0.5","0.5,0.5","0,0","40,30","40,30","1,1,1","0,0,0","0,0,0","True","1504.937,251.923,1557.72,274.544","1504.937","251.923","1557.72","274.544","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","text_haoyou__-8197084747081254407__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/btn_haoyou__-675339169157432991/text_haoyou__-8197084747081254407__font_riyu","True","True","2","0","CanvasRenderer|RectTransform|TextMeshProUGUI","False","False","True","True","False","True","Default UI Material","1,1,1,1","","","False","친구","GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_TMP","GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_Material","0.5,0.5","0.5,0.5","0.5,0.5","0,-25.58","110,20","110,20","0.75,0.75,0.75","0,-25.58,0","0,0,0","True","1437.5,218.086,1552.094,229.992","1437.5","218.086","1552.094","229.992","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","btn_paihangbang__-1667601919951141876","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/btn_paihangbang__-1667601919951141876","True","True","5","1","Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger","True","True","True","True","True","True","Default UI Material","1,1,1,1","fid3_4018227311706116213_IC_paihang","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","-47.7,-153","80,75.6","80,75.6","0.8,0.8,0.8","-47.7,-153,0","0,0,0","True","1574.567,221.484,1659.231,267.202","1574.567","221.484","1659.231","267.202","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","text_paihangbang__8703941146724642739__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/btn_paihangbang__-1667601919951141876/text_paihangbang__8703941146724642739__font_riyu","True","True","0","0","CanvasRenderer|RectTransform|TextMeshProUGUI","False","False","True","True","False","True","Default UI Material","1,1,1,1","","","False","순위","GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_TMP","GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_Material","0.5,0.5","0.5,0.5","0.5,0.5","0,-32.6","110,20","110,20","1,1,1","0,-32.6,0","0,0,0","True","1558.692,218.581,1675.105,230.676","1558.692","218.581","1675.105","230.676","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","btn_shangdian__-2638148383004042968","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/btn_shangdian__-2638148383004042968","True","True","8","2","Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger","True","True","True","True","True","True","Default UI Material","1,1,1,1","fid3_-4765590071629895202_IC_shop","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","-302.1,-153","80,75.6","80,75.6","0.8,0.8,0.8","-302.1,-153,0","0,0,0","True","1238.027,221.484,1322.691,267.202","1238.027","221.484","1322.691","267.202","False","0","","Canvas_MainInterface_1280x720","0","",""
